175, 5.824000, 2.714963, 3.053000, 2.111443
176, 5.683000, 2.647737, 3.029000, 2.094316
177, 5.924000, 2.753221, 3.147000, 2.122119
178, 5.629000, 2.689490, 3.108000, 2.113371
179, 5.879000, 2.790763, 3.090000, 2.036148
180, 5.780000, 2.752381, 3.024000, 2.053150
181, 5.854000, 2.821114, 3.065000, 2.100661
182, 5.798000, 2.741386, 2.987000, 2.047640
183, 5.798000, 2.700221, 3.160000, 2.140187
184, 5.850000, 2.679086, 2.957000, 1.994280
185, 5.804000, 2.639997, 3.144000, 2.062344
186, 5.794000, 2.686925, 3.024000, 2.078804
187, 5.720000, 2.838943, 3.117000, 2.154370
188, 5.694000, 2.735025, 2.993000, 2.050110
189, 5.796000, 2.773154, 3.099000, 2.130540
190, 5.720000, 2.641515, 3.025000, 2.094367
191, 5.613000, 2.723459, 3.082000, 2.144592
192, 5.630000, 2.763530, 3.022000, 2.166452
193, 5.612000, 2.690252, 3.056000, 2.097824
194, 5.828000, 2.688199, 3.047000, 2.105894
195, 5.695000, 2.751359, 3.105000, 2.143356
196, 5.912000, 2.745953, 2.987000, 2.110173
197, 5.755000, 2.706469, 3.038000, 2.120980
198, 5.851000, 2.712342, 3.112000, 2.083136
199, 5.802000, 2.830335, 3.083000, 2.072224
200, 5.705000, 2.781003, 3.024000, 2.065774
201, 5.809000, 2.767042, 3.099000, 2.154808
202, 5.895000, 2.777764, 3.057000, 2.073584
203, 5.872000, 2.831540, 3.016000, 2.099463
204, 5.776000, 2.848126, 3.108000, 2.179985
205, 5.871000, 2.697843, 3.018000, 2.009895
206, 5.725000, 2.614072, 3.184000, 2.301770
207, 5.845000, 2.823292, 3.074000, 2.036302
208, 5.922000, 2.693309, 3.036000, 2.078630
209, 5.857000, 2.742362, 3.027000, 2.008052
210, 5.684000, 2.785704, 2.922000, 1.998478
211, 5.854000, 2.693081, 3.148000, 2.122286
212, 5.847000, 2.845627, 3.028000, 2.126315
213, 5.786000, 2.645790, 3.038000, 1.980544
214, 5.724000, 2.862486, 3.031000, 2.087113
215, 5.790000, 2.729450, 3.052000, 2.139929
216, 5.622000, 2.684235, 2.980000, 2.157684
217, 5.906000, 2.707982, 3.063000, 2.081113
218, 5.855000, 2.799996, 2.964000, 2.088709
219, 5.680000, 2.789552, 3.119000, 2.110175
220, 5.807000, 2.715465, 2.970000, 2.062305
221, 5.793000, 2.635555, 3.063000, 2.071480
222, 5.771000, 2.720397, 3.127000, 2.129993
223, 5.853000, 2.733750, 3.120000, 2.126405
224, 5.848000, 2.726334, 3.151000, 2.241473
225, 5.785000, 2.706802, 3.017000, 2.084877
226, 5.779000, 2.721426, 3.017000, 2.083917
227, 5.678000, 2.658254, 2.986000, 1.996949
228, 5.839000, 2.684973, 3.072000, 2.157039
229, 5.720000, 2.746561, 3.081000, 2.076160
230, 5.820000, 2.744012, 2.938000, 2.007027
231, 5.709000, 2.701910, 2.986000, 1.978334
232, 5.682000, 2.809782, 2.967000, 2.039586
233, 5.901000, 2.743210, 3.154000, 2.144361
234, 5.631000, 2.686418, 3.070000, 2.175109
235, 5.838000, 2.746954, 3.138000, 2.217421
236, 5.760000, 2.638257, 3.042000, 2.023422
237, 5.591000, 2.705868, 2.963000, 2.035591
238, 5.696000, 2.743644, 2.858000, 1.972774
239, 5.810000, 2.793904, 3.007000, 2.056928
240, 5.815000, 2.749323, 2.968000, 2.103087
241, 5.854000, 2.784723, 3.054000, 2.134733
242, 5.791000, 2.762846, 2.988000, 2.070714
243, 5.927000, 2.646445, 3.018000, 2.004913
244, 5.772000, 2.705553, 3.019000, 2.113916
245, 5.922000, 2.828766, 3.044000, 2.022391
246, 5.961000, 2.688025, 2.981000, 2.059281
247, 5.644000, 2.699123, 2.970000, 2.044285
248, 5.729000, 2.664500, 3.142000, 2.165141
249, 5.672000, 2.680376, 2.960000, 2.063589
250, 5.828000, 2.741244, 3.084000, 2.133763
251, 5.700000, 2.699630, 3.061000, 2.089804
252, 5.875000, 2.808091, 3.181000, 2.163848
253, 5.918000, 2.661818, 3.129000, 2.123761
254, 5.556000, 2.667745, 3.045000, 1.988712
255, 5.746000, 2.652072, 3.069000, 2.162461
